Code,Name,Category,Tags
f124,location-arrow,Arrows;Maps,
f601,Location Crosshairs,Maps;Toggle,
f3c5,Location dot,Maps;Social,
f041,Location,Maps;Shapes;Social,
e51f,Location Pin-lock,Humanitarian;Maps,
f023,lock,Security,
f3c1,Lock Open,Security,
e520,Locust,Animals;Disaster + Crisis;Humanitarian;Nature,
f604,Lungs,Humanitarian;Medical + Health,
e067,Lungs Virus,Medical + Health,
4d,M,Alphabet,
f076,magnet,Maps;Science,
f002,Magnifying glass,Maps,
e521,Magnifying Glass-arrow-right,Business;Humanitarian;Marketing,
e522,Magnifying Glass-chart,Business;Humanitarian;Marketing,
f688,Magnifying glass dollar,Marketing,
f689,Magnifying glass location,Marketing,
f010,Magnifying glass minus,Maps,
f00e,Magnifying glass plus,Maps,
e1d5,Manat Sign,Money,
f59f,Map location,Camping;Travel + Hotel,
f5a0,Map location dot,Camping;Travel + Hotel,
f276,Map Pin,Maps,
f5a1,Marker,Business;Design,
f222,Mars,Genders,
f224,Mars and Venus,Genders;Humanitarian,
e523,Mars and Venus Burst,Humanitarian;Security;Users + People,
f227,Mars Double,Genders,
f229,Mars Stroke,Genders,
f22b,Mars stroke right,Genders,
f22a,Mars stroke up,Genders,
f57b,Martini glass,Food + Beverage;Travel + Hotel,
f561,Martini glass citrus,Food + Beverage;Travel + Hotel,
f000,Martini glass empty,Food + Beverage;Maps;Travel + Hotel,
f6fa,Mask,Halloween;Security,
e1d7,Face Mask,Humanitarian;Medical + Health,
e524,Mask Ventilator,Humanitarian;Medical + Health,
f630,Masks theater,Education,
e525,Mattress Pillow,Camping;Household;Humanitarian,
f31e,Maximize,Arrows;Media Playback,
f5a2,Medal,Sports + Fitness,
f538,Memory,Devices + Hardware,
f676,Menorah,Holidays;Religion,
f223,Mercury,Genders,
f753,Meteor,Astronomy;Weather,
f2db,Microchip,Coding;Devices + Hardware,
f130,microphone,Communication;Film + Video;Music + Audio;Toggle,
f3c9,Microphone lines,Communication;Film + Video;Music + Audio,
f539,Microphone lines slash,Communication;Film + Video;Music + Audio,
f131,Microphone Slash,Communication;Film + Video;Music + Audio;Toggle,
f610,Microscope,Education;Humanitarian;Medical + Health;Science,
e1ed,Mill Sign,Money,
f78c,Minimize,Media Playback;Photos + Images,
f068,minus,Editing;Mathematics;Punctuation + Symbols,
f7b5,Mitten,Childhood;Clothing + Fashion,
f3ce,Mobile,Communication;Devices + Hardware,
f10b,Mobile button,Communication;Devices + Hardware,
e527,Mobile Retro,Communication;Devices + Hardware;Humanitarian,
f3cf,Mobile screen,Communication;Devices + Hardware;Humanitarian,
f3cd,Mobile screen button,Communication;Devices + Hardware,
f0d6,Money Bill,Maps;Money,
f53b,Money bill 1 wave,Money,
e528,Money Bill-transfer,Humanitarian;Money,
e529,Money Bill-trend-up,Humanitarian;Money,
f53a,Wavy Money Bill,Money,
e52a,Money Bill-wheat,Humanitarian;Money,
e1f3,Money Bills,Humanitarian;Money,
f53c,Money Check,Money;Shopping,
f53d,Money check dollar,Money;Shopping,
f5a6,Monument,Buildings;Travel + Hotel,
f5a7,Mortar Pestle,Medical + Health;Science,
f678,Mosque,Buildings;Humanitarian;Religion,
e52b,Mosquito,Animals;Camping;Disaster + Crisis;Humanitarian;Nature,
e52c,Mosquito Net,Camping;Humanitarian,
f21c,Motorcycle,Automotive;Maps;Transportation,
e52d,Mound,Construction;Humanitarian;Nature;Sports + Fitness;Transportation,
f6fc,Mountain,Camping;Nature,
e52e,Mountain City,Buildings;Humanitarian;Nature;Travel + Hotel,
e52f,Mountain Sun,Camping;Humanitarian;Maps;Nature,
f7b6,Mug Hot,Food + Beverage;Holidays,
f0f4,Mug saucer,Business;Coding;Food + Beverage;Household;Maps;Travel + Hotel,
f001,Music,Education;Maps;Media Playback;Music + Audio,
4e,N,Alphabet,
e1f6,Naira Sign,Money,
f6ff,Wired Network,Business;Coding,
f22c,Neuter,Genders,
f53e,Not Equal,Mathematics,
f481,Medical Notes,Medical + Health,
4f,O,Alphabet,
f613,Oil Can,Automotive,
e532,Oil Well,Buildings;Energy;Humanitarian,
f679,Om,Religion,
f700,Otter,Animals;Maritime,
f03b,Outdent,Text Formatting,
50,P,Alphabet,
f815,Pager,Medical + Health,
f5aa,Paint Roller,Construction;Design,
f1fc,Paint Brush,Design;Editing,
f53f,Palette,Design;Spinners,
f482,Pallet,Logistics,
e209,Panorama,Photos + Images,
f0c6,Paperclip,Business;Writing,
f4cd,Parachute Box,Charity;Humanitarian,
f1dd,paragraph,Text Formatting;Writing,
f5ab,Passport,Security;Travel + Hotel,
f04c,pause,Media Playback,
f1b0,Paw,Animals;Maps,
f67c,Peace,Religion,
f304,Pen,Business;Design;Editing;Writing,
f305,Pen clip,Business;Design;Editing;Writing,
f5ac,Pen Fancy,Business;Design;Editing,
f5ad,Pen Nib,Business;Design;Editing,
f5ae,Pen ruler,Construction;Design;Editing,
f303,pencil,Business;Construction;Design;Editing;Writing,
e068,People arrows left right,Humanitarian;Users + People,
f4ce,People carry box,Moving;Users + People,
e533,People Group,Humanitarian;Marketing;Users + People,
e534,People Line,Humanitarian;Users + People,
e535,People Pulling,Humanitarian;Security;Users + People,
e536,People Robbery,Humanitarian;Security;Users + People,
e537,People Roof,Camping;Household;Humanitarian;Users + People,
f816,Hot Pepper,Food + Beverage;Fruits + Vegetables,
25,Percent,Business;Mathematics;Money;Punctuation + Symbols,
f183,Person,Humanitarian;Maps;Users + People,
e538,Person Arrow-down-to-line,Humanitarian;Users + People,
e539,Person Arrow-up-from-line,Humanitarian;Users + People,
f84a,Person biking,Childhood;Sports + Fitness;Users + People,
f756,Person Entering Booth,Political;Shopping;Users + People,
e53a,Person Breastfeeding,Childhood;Humanitarian;Medical + Health;Users + People,
e53b,Person Burst,Humanitarian;Security;Users + People,
e53c,Person Cane,Accessibility;Humanitarian;Medical + Health;Users + People,
e53d,Person Chalkboard,Business;Education;Humanitarian;Users + People,
e53e,Person Circle-check,Humanitarian;Users + People,
e53f,Person Circle-exclamation,Humanitarian;Users + People,
e540,Person Circle-minus,Humanitarian;Users + People,
e541,Person Circle-plus,Humanitarian;Users + People,
e542,Person Circle-question,Humanitarian;Users + People,
e543,Person Circle-xmark,Humanitarian;Users + People,
f85e,Person digging,Construction;Humanitarian;Users + People,
f470,Person dots from line,Medical + Health;Users + People,
f182,Person dress,Humanitarian;Users + People,
e544,Person Dress BUrst,Humanitarian;Security;Users + People,
e545,Person Drowning,Disaster + Crisis;Humanitarian;Users + People,
e546,Person Falling,Humanitarian;Users + People,
e547,Person Falling Burst,Humanitarian;Security;Users + People,
e548,Person Half-dress,Genders;Humanitarian;Medical + Health;Users + People,
e549,Person Harassing,Humanitarian;Security;Users + People,
f6ec,Person hiking,Camping;Nature;Sports + Fitness;Users + People,
e54a,Person Military-pointing,Humanitarian;Security;Users + People,
e54b,Person Military-rifle,Humanitarian;Security;Users + People,
e54c,Person Military-to-person,Humanitarian;Security;Users + People,
f683,Person praying,Religion;Users + People,
e31e,Person Pregnant,Humanitarian;Users + People,
e54d,Person Rays,Humanitarian;Marketing;Users + People,
e54e,Person Rifle,Disaster + Crisis;Humanitarian;Security;Users + People,
f70c,Person running,Sports + Fitness;Users + People,
e54f,Person Shelter,Camping;Humanitarian;Security;Users + People,
f7c5,Person skating,Sports + Fitness;Users + People,
f7c9,Person skiing,Sports + Fitness;Users + People,
f7ca,Person skiing nordic,Sports + Fitness;Users + People,
f7ce,Person snowboarding,Sports + Fitness;Users + People,
f5c4,Person swimming,Maritime;Sports + Fitness;Travel + Hotel;Users + People,
e5a9,Person Through-window,Humanitarian;Security;Users + People,
f554,Person walking,Humanitarian;Sports + Fitness;Users + People,
e551,Person Walking-arrow-loop-left,Disaster + Crisis;Humanitarian;Users + People,
e552,Person Walking-arrow-right,Disaster + Crisis;Humanitarian;Users + People,
e553,Person Walking-dashed-line-arrow-right,Disaster + Crisis;Humanitarian;Users + People,
e554,Person Walking-luggage,Humanitarian;Travel + Hotel;Users + People,
f29d,Person walking with cane,Accessibility;Maps;Users + People,
e221,Peseta Sign,Money,
e222,Peso Sign,Money,
f095,Phone,Business;Communication;Maps,
f879,Phone flip,Business;Communication;Maps,
f3dd,Phone Slash,Business;Communication,
f2a0,Phone Volume,Accessibility;Business;Communication;Maps;Media Playback,
f87c,Photo film,Files;Film + Video;Photos + Images;Social,
f4d3,Piggy Bank,Charity;Money;Political,
f484,Pills,Humanitarian;Medical + Health;Science,
f818,Pizza Slice,Food + Beverage,
f67f,Place of Worship,Buildings;Religion,
f072,plane,Maps;Transportation;Travel + Hotel,
f5af,Plane Arrival,Travel + Hotel,
e555,Plane Circle-check,Humanitarian;Logistics;Travel + Hotel,
e556,Plane Circle-exclamation,Humanitarian;Logistics;Travel + Hotel,
e557,Plane Circle-xmark,Humanitarian;Logistics;Travel + Hotel,
f5b0,Plane Departure,Travel + Hotel,
e558,Plane Lock,Humanitarian;Logistics;Travel + Hotel,
e069,Plane Slash,Transportation;Travel + Hotel,
e22d,Plane Up,Humanitarian;Toggle;Transportation;Travel + Hotel,
e5aa,Plant Wilt,Disaster + Crisis;Humanitarian;Nature,
e55a,Plate Wheat,Food + Beverage;Humanitarian,
f04b,play,Media Playback;Shapes,
f1e6,Plug,Devices + Hardware;Energy;Household;Humanitarian;Maps,
e55b,Plug Circle-bolt,Energy;Humanitarian,
e55c,Plug Circle-check,Energy;Humanitarian,
e55d,Plug Circle-exclamation,Energy;Humanitarian,
e55e,Plug Circle-minus,Energy;Humanitarian,
e55f,Plug Circle-plus,Energy;Humanitarian,
e560,Plug Circle-xmark,Energy;Humanitarian,
2b,plus,Editing;Maps;Mathematics;Medical + Health;Punctuation + Symbols,
e43c,Plus Minus,Mathematics;Media Playback,
f2ce,Podcast,Film + Video,
f2fe,Poo,Communication;Users + People,
f75a,Poo bolt,Weather,
f619,Poop,Energy;Medical + Health,
f011,Power Off,Devices + Hardware;Energy,
f5b1,Prescription,Medical + Health,
f485,Prescription Bottle,Medical + Health;Science,
f486,Prescription bottle medical,Medical + Health,
f02f,print,Business;Devices + Hardware;Maps,
e06a,Pump Medical,Medical + Health,
e06b,Pump Soap,Household;Humanitarian,
f12e,Puzzle Piece,Childhood;Gaming,
51,Q,Alphabet,
f029,qrcode,Coding,
3f,Question,Accessibility;Alert;Punctuation + Symbols,
f10d,quote-left,Communication;Punctuation + Symbols;Writing,
f10e,quote-right,Communication;Punctuation + Symbols;Writing,
52,R,Alphabet,
f7b9,Radiation,Alert;Disaster + Crisis;Energy;Humanitarian;Medical + Health;Science,
f8d7,Radio,Humanitarian;Music + Audio,
f75b,Rainbow,Weather,
e561,Ranking Star,Humanitarian;Marketing;Sports + Fitness,
f543,Receipt,Medical + Health;Money;Shopping,
f8d9,Record Vinyl,Music + Audio,
f641,Rectangle ad,Marketing,
f1b8,Recycle,Arrows;Maps,
f363,Repeat,Arrows;Media Playback,
f3e5,Reply,Arrows,
f122,reply-all,Arrows,
f75e,Republican,Political,
f7bd,Restroom,Maps;Users + People,
f079,Retweet,Arrows;Social,
f4d6,Ribbon,Charity,
f2f5,Right from bracket,Arrows,
f362,Right left,Arrows,
f30b,Right long,Arrows,
f2f6,Right to bracket,Arrows,
f70b,Ring,Gaming;Spinners,
f018,road,Humanitarian;Logistics;Maps;Transportation,
e562,Road Barrier,Humanitarian;Logistics;Transportation,
e563,Road Bridge,Humanitarian;Logistics,
e564,Road Circle-check,Humanitarian;Logistics,
e565,Road Circle-exclamation,Humanitarian;Logistics,
e566,Road Circle-xmark,Humanitarian;Logistics,
e567,Road Lock,Humanitarian;Logistics,
e568,Road Spikes,Humanitarian;Security;Transportation,
f544,Robot,Childhood;Science Fiction,
f135,rocket,Maps;Science Fiction;Transportation,
f2f1,Rotate,Arrows;Editing;Media Playback;Spinners,
f2ea,Rotate Left,Arrows;Media Playback,
f2f9,Rotate Right,Arrows;Media Playback,
f4d7,Route,Camping;Maps;Moving,
f09e,rss,Connectivity;Media Playback,
f158,Ruble Sign,Money,
e569,Rug,Household;Humanitarian,
f545,Ruler,Construction,
f546,Ruler Combined,Construction;Design,
f547,Ruler Horizontal,Construction;Design,
f548,Ruler Vertical,Construction;Design,
f156,Indian Rupee Sign,Money,
e23d,Rupiah Sign,Money,
53,S,Alphabet,
f81d,Sack of Money,Humanitarian;Money,
e56a,Sack Xmark,Humanitarian;Money,
e445,Sailboat,Humanitarian;Logistics;Maritime;Transportation,
f7bf,Satellite,Astronomy;Devices + Hardware,
f7c0,Satellite Dish,Astronomy;Connectivity;Devices + Hardware;Humanitarian,
f24e,Scale balanced,Business;Humanitarian;Maps;Money;Political,
f515,Scale unbalanced,Business;Maps;Money;Political,
f516,Scale unbalanced flip,Business;Maps;Money;Political,
f549,School,Buildings;Childhood;Education;Humanitarian,
e56b,School Circle-check,Buildings;Education;Humanitarian,
e56c,School Circle-exclamation,Buildings;Education;Humanitarian,
e56d,School Circle-xmark,Buildings;Education;Humanitarian,
e56e,School Flag,Buildings;Education;Humanitarian,
e56f,School Lock,Buildings;Education;Humanitarian,
f0c4,Scissors,Business;Design;Editing;Files,
f54a,Screwdriver,Construction,
f7d9,Screwdriver wrench,Construction,
f70e,Scroll,Gaming,
f6a0,Scroll torah,Religion,
f7c2,Sd Card,Devices + Hardware,
e447,Section,Punctuation + Symbols,
f4d8,Seedling,Charity;Energy;Food + Beverage;Fruits + Vegetables;Humanitarian;Nature;Science,
f233,Server,Devices + Hardware,
f61f,Shapes,Childhood;Education;Shapes,
f064,Share,Arrows;Social,
f1e0,Share nodes,Social,
e571,Sheet Plastic,Construction;Household;Humanitarian,
f20b,Shekel Sign,Money,
f132,shield,Coding;Security;Shapes,
e572,Shield Cat,Animals;Humanitarian;Security,
e573,Shield Dog,Animals;Humanitarian;Security,
f3ed,Shield Halved,Coding;Gaming;Security,
e574,Shield Heart,Humanitarian;Security,
e06c,Shield Virus,Medical + Health,
f21a,Ship,Humanitarian;Maps;Maritime;Transportation,
f553,T-Shirt,Clothing + Fashion;Humanitarian;Shopping,
f54b,Shoe Prints,Clothing + Fashion;Maps;Sports + Fitness,
f54f,Shop,Buildings;Humanitarian;Shopping,
e4a5,Shop Lock,Buildings;Humanitarian;Shopping,
e070,Shop slash,Shopping,
f2cc,Shower,Household;Humanitarian;Maps;Travel + Hotel,
e448,Shrimp,Animals;Food + Beverage;Maritime,
f074,Shuffle,Arrows;Media Playback,
f197,Shuttle space,Astronomy;Transportation,
f4d9,Sign hanging,Moving,
f012,signal,Connectivity;Toggle,
f5b7,Signature,Business;Editing;Writing,
f277,Signs post,Camping;Maps;Nature,
f7c4,SIM Card,Devices + Hardware,
e06d,Sink,Household,
f0e8,Sitemap,Business;Coding,
f54c,Skull,Halloween;Medical + Health;Users + People,
f714,Skull & Crossbones,Alert;Gaming;Halloween;Humanitarian;Medical + Health;Science;Security,
f715,Slash,Spinners,
f7cc,Sleigh,Holidays;Transportation,
f1de,Sliders,Editing;Media Playback;Music + Audio;Photos + Images,
f75f,Smog,Weather,
f48d,Smoking,Medical + Health;Travel + Hotel,
f7d0,Snowman,Childhood;Holidays,
f7d2,Snowplow,Maps;Transportation,
e06e,Soap,Household;Humanitarian,
f696,Socks,Business;Clothing + Fashion,
f5ba,Solar Panel,Energy,
f0dc,Sort,Arrows,
f0dd,Sort Down (Descending),Arrows,
f0de,Sort Up (Ascending),Arrows,
f5bb,Spa,Sports + Fitness;Travel + Hotel,
f67b,Spaghetti monster flying,Religion,
f891,Spell Check,Text Formatting,
f717,Spider,Animals;Halloween;Nature,
f110,Spinner,Spinners,
f5bc,Splotch,Design,
f2e5,Spoon,Household;Maps,
f5bd,Spray Can,Design,
f5d0,Spray Can Sparkles,Automotive,
f14c,Square arrow up right,Arrows,
f199,Square envelope,Business;Communication,
f0fd,Square h,Alphabet;Maps;Medical + Health,
e576,Square Nfi,Humanitarian;Logistics,
f540,Square parking,Maps,
f14b,Square pen,Business;Editing;Writing,
e577,Square Person-confined,Humanitarian;Security;Users + People,
f098,Square phone,Business;Communication;Maps,
f87b,Square phone flip,Business;Communication;Maps,
f682,Square poll horizontal,Business;Charts + Diagrams;Marketing;Social,
f681,Square poll vertical,Business;Charts + Diagrams;Marketing;Social,
f698,Square root variable,Mathematics,
f143,Square rss,Communication;Film + Video,
f1e1,Square share nodes,Social,
f360,Square up right,Arrows,
e578,Square Virus,Humanitarian;Medical + Health;Science,
f2d3,Square X Mark,Mathematics,
e579,Staff Aesculapius,Humanitarian;Medical + Health,
e289,Stairs,Household;Travel + Hotel,
f5bf,Stamp,Design;Money,
e5af,Stapler,Business;Design,
f699,Star and Crescent,Religion,
f69a,Star of David,Religion,
f621,Star of Life,Medical + Health,
f154,Sterling sign,Money,
f0f1,Stethoscope,Humanitarian;Medical + Health,
f04d,stop,Media Playback,
f2f2,Stopwatch,Time,
e06f,Stopwatch 20,Sports + Fitness;Time,
f54e,Store,Buildings;Shopping,
e071,Store Slash,Shopping,
f21d,Street View,Maps;Users + People,
f0cc,Strikethrough,Text Formatting,
f551,Stroopwafel,Food + Beverage;Spinners,
f12c,subscript,Mathematics;Text Formatting,
f0f2,Suitcase,Maps;Moving;Travel + Hotel,
f0fa,Suitcase medical,Humanitarian;Maps;Medical + Health,
f5c1,Suitcase Rolling,Travel + Hotel,
e57a,Sun Plant-wilt,Disaster + Crisis;Humanitarian;Weather,
f12b,superscript,Mathematics;Text Formatting,
f5c3,Swatchbook,Design,
f69b,Synagogue,Buildings;Religion,
f48e,Syringe,Humanitarian;Medical + Health;Science,
54,T,Alphabet,
f0ce,table,Business;Text Formatting,
f00a,Table cells,Text Formatting,
f009,Table cells large,Text Formatting,
f0db,Table columns,Business;Text Formatting,
f00b,Table list,Text Formatting,
f45d,Table tennis paddle ball,Sports + Fitness,
f3fb,Tablet,Devices + Hardware,
f10a,Tablet button,Devices + Hardware,
f3fa,Tablet screen button,Devices + Hardware,
f490,Tablets,Medical + Health;Science,
f566,Tachograph digital,Devices + Hardware,
f02b,tag,Business;Maps;Shopping,
f02c,tags,Business;Maps;Shopping,
f4db,Tape,Moving,
e57b,Tarp,Camping;Construction;Humanitarian,
e57c,Tarp Droplet,Camping;Construction;Humanitarian,
f1ba,Taxi,Automotive;Maps;Transportation;Travel + Hotel,
f62e,Teeth,Medical + Health,
f62f,Teeth Open,Medical + Health,
e03f,Temperature arrow down,Disaster + Crisis;Household;Humanitarian;Weather,
e040,Temperature arrow up,Disaster + Crisis;Household;Humanitarian;Weather,
f2cb,Temperature empty,Weather,
f2c7,Temperature full,Weather,
f2c9,Temperature half,Weather,
f769,High Temperature,Science;Weather,
f76b,Low Temperature,Science;Weather,
f2ca,Temperature quarter,Weather,
f2c8,Temperature three quarters,Weather,
f7d7,Tenge sign,Money,
e57d,Tent,Buildings;Camping;Humanitarian,
e57e,Tent Arrow-down-to-line,Buildings;Camping;Humanitarian,
e57f,Tent Arrow-left-right,Buildings;Camping;Humanitarian,
e580,Tent Arrow-turn-left,Buildings;Camping;Humanitarian,
e581,Tent Arrows-down,Buildings;Camping;Humanitarian,
e582,Tents,Buildings;Camping;Humanitarian,
f120,Terminal,Coding,
f034,text-height,Text Formatting,
f87d,Text slash,Text Formatting,
f035,Text Width,Text Formatting,
f491,Thermometer,Medical + Health,
f08d,Thumbtack,Business;Maps;Social;Writing,
f145,Ticket,Film + Video;Maps,
f3ff,Ticket simple,Maps;Shapes,
e29c,Timeline,Business;Marketing,
f204,Toggle Off,Toggle,
f205,Toggle On,Toggle,
f7d8,Toilet,Household;Humanitarian;Travel + Hotel,
f71e,Toilet Paper,Camping;Halloween;Household;Travel + Hotel,
e072,Toilet Paper Slash,Household,
e583,Toilet Portable,Buildings;Construction;Humanitarian,
e584,Toilets Portable,Buildings;Construction;Humanitarian,
f552,Toolbox,Construction,
f5c9,Tooth,Medical + Health,
f6a1,Torii Gate,Buildings;Religion,
f76f,Tornado,Disaster + Crisis;Humanitarian;Weather,
f519,Tower broadcast,Connectivity;Energy;Film + Video;Humanitarian,
e585,Tower Cell,Communication;Connectivity;Film + Video;Humanitarian,
e586,Tower Observation,Buildings;Humanitarian;Security,
f722,Tractor,Transportation,
f25c,Trademark,Business,
f637,Traffic Light,Maps,
e041,Trailer,Automotive;Camping;Moving,
f238,Train,Logistics;Maps;Transportation,
f239,Train subway,Humanitarian;Logistics;Maps;Transportation,
e5b4,Train tram,Maps;Transportation;Travel + Hotel,
f225,Transgender,Genders,
f1f8,Trash,Editing,
f829,Trash arrow up,Editing,
f82a,Trash can arrow up,Editing,
f1bb,Tree,Camping;Maps;Nature,
e587,Tree City,Buildings;Humanitarian;Travel + Hotel,
f071,Triangle exclamation,Alert,
f091,trophy,Maps;Shopping,
e589,Trowel,Construction;Humanitarian,
e58a,Trowel Bricks,Construction;Humanitarian,
f0d1,truck,Automotive;Humanitarian;Logistics;Maps;Shopping;Transportation,
e58b,Truck Arrow-right,Humanitarian;Logistics;Transportation,
e58c,Truck Droplet,Humanitarian;Transportation,
f48b,Truck fast,Logistics;Shopping,
e58d,Truck Field,Automotive;Humanitarian;Logistics;Transportation,
e58e,Truck Field-un,Automotive;Humanitarian;Logistics;Transportation,
e2b7,Truck Front,Humanitarian;Logistics;Transportation,
f0f9,Truck medical,Automotive;Humanitarian;Maps;Medical + Health;Transportation,
f63b,Truck Monster,Automotive;Transportation,
f4df,Truck Moving,Moving,
f63c,Truck Side,Automotive;Construction;Transportation,
e58f,Truck Plane,Humanitarian;Logistics;Transportation,
f4de,Truck ramp box,Moving,
f1e4,TTY,Accessibility;Communication;Maps,
e2bb,Turkish Lira-sign,Money,
f3be,Turn down,Arrows,
f3bf,Turn up,Arrows,
f26c,Television,Devices + Hardware;Film + Video;Household;Travel + Hotel,
55,U,Alphabet,
f0e9,Umbrella,Maps;Weather,
f5ca,Umbrella Beach,Travel + Hotel,
f0cd,Underline,Text Formatting,
f29a,Universal Access,Accessibility,
f09c,unlock,Security,
f13e,Unlock keyhole,Security,
f338,Up down,Arrows,
f0b2,Up down left right,Arrows,
f30c,Up long,Arrows,
f424,Up right and down left from center,Arrows;Media Playback,
f35d,Up right from square,Arrows,
f093,Upload,Arrows;Devices + Hardware,
f4fb,User Astronaut,Astronomy;Science Fiction;Users + People,
f4fc,User Check,Users + People,
f4fd,User Clock,Users + People,
f0f0,User doctor,Humanitarian;Medical + Health;Users + People,
f4fe,User gear,Users + People,
f501,User Graduate,Education;Users + People,
f500,User group,Social;Users + People,
f728,User Injured,Humanitarian;Users + People,
f406,User large,Users + People,
f4fa,User large slash,Users + People,
f502,User Lock,Security;Users + People,
f503,User Minus,Users + People,
f504,User Ninja,Users + People,
f82f,Nurse,Medical + Health;Users + People,
f4ff,User pen,Users + People,
f234,User Plus,Social;Users + People,
f21b,User Secret,Coding;Security;Users + People,
f505,User Shield,Security;Users + People,
f506,User Slash,Users + People,
f507,User Tag,Users + People,
f508,User Tie,Clothing + Fashion;Users + People,
f235,User X Mark,Users + People,
f0c0,Users,Social;Users + People,
e591,Users Between-lines,Humanitarian;Users + People,
f509,Users gear,Users + People,
e592,Users Line,Humanitarian;Users + People,
e593,Users Rays,Humanitarian;Users + People,
e594,Users Rectangle,Humanitarian;Users + People,
e073,Users Slash,Users + People,
e595,Users Viewfinder,Humanitarian;Users + People,
f2e7,Utensils,Household;Maps;Travel + Hotel,
56,V,Alphabet,
f5b6,Van shuttle,Automotive;Transportation;Travel + Hotel,
e2c5,Vault,Business;Money;Security,
f5cb,Vector Square,Design,
f221,Venus,Genders,
f226,Venus Double,Genders,
f228,Venus Mars,Genders,
e085,vest,Clothing + Fashion;Maps,
e086,vest-patches,Clothing + Fashion;Maps,
f492,Vial,Medical + Health;Science,
e596,Vial Circle-check,Humanitarian;Medical + Health;Science,
e597,Vial Virus,Humanitarian;Medical + Health;Science,
f493,Vials,Medical + Health;Science,
f03d,Video,Communication;Film + Video;Social,
f4e2,Video Slash,Communication;Film + Video,
f6a7,Vihara,Buildings;Humanitarian;Religion,
e074,Virus,Humanitarian;Medical + Health,
e4a8,Virus Covid,Humanitarian;Medical + Health,
e4a9,Virus Covid-slash,Medical + Health,
e075,Virus Slash,Medical + Health,
e076,Viruses,Medical + Health,
f897,Voicemail,Communication,
f770,Volcano,Disaster + Crisis;Humanitarian;Nature;Weather,
f45f,Volleyball Ball,Sports + Fitness,
f028,Volume high,Media Playback;Music + Audio,
f027,Volume low,Media Playback;Music + Audio,
f026,Volume Off,Media Playback;Music + Audio,
f6a9,Volume X Mark,Media Playback;Music + Audio,
f729,Cardboard VR,Gaming,
57,W,Alphabet,
f8ef,Walkie Talkie,Communication;Devices + Hardware;Humanitarian,
f555,Wallet,Business;Money,
f0d0,Wand magic,Design;Editing,
e2ca,Wand magic sparkles,Design;Editing,
f72b,Wand sparkles,Gaming;Halloween,
f494,Warehouse,Buildings;Logistics,
f773,Water,Energy;Maritime;Nature;Weather,
f5c5,Water ladder,Travel + Hotel,
f83e,Square Wave,Mathematics,
f5cd,Hanging Weight,Sports + Fitness,
f496,Weight scale,Medical + Health,
e2cd,Wheat awn,Food + Beverage;Humanitarian,
e598,Wheat Awn-circle-exclamation,Disaster + Crisis;Food + Beverage;Humanitarian,
f193,Wheelchair,Accessibility;Maps;Medical + Health;Transportation;Travel + Hotel;Users + People,
e2ce,Wheelchair Move,Accessibility;Humanitarian;Maps;Medical + Health;Transportation;Travel + Hotel;Users + People,
f7a0,Whiskey glass,Food + Beverage,
f1eb,WiFi,Connectivity;Humanitarian;Maps;Toggle;Travel + Hotel,
f72e,Wind,Disaster + Crisis;Energy;Humanitarian;Nature;Weather,
f72f,Wine Bottle,Food + Beverage,
f4e3,Wine Glass,Food + Beverage;Maps;Moving;Travel + Hotel,
f5ce,Wine glass empty,Food + Beverage;Travel + Hotel,
f159,Won Sign,Money,
e599,Worm,Animals;Disaster + Crisis;Humanitarian;Nature,
f0ad,Wrench,Construction;Maps,
58,X,Alphabet,
f497,X-Ray,Medical + Health,
f00d,X Mark,Editing;Mathematics,
e59a,Xmarks Lines,Disaster + Crisis;Humanitarian;Logistics,
59,Y,Alphabet,
f157,Yen Sign,Money,
f6ad,Yin Yang,Religion;Spinners,
5a,Z,Alphabet,
